,pelicula_id,compañia,recaudacion
3480,11704,United Artists,14665733.0
3481,11704,Aurora,14665733.0
3482,11704,Mrs. Brisby Ltd.,14665733.0
3483,11704,Don Bluth Productions,14665733.0
3496,4978,Universal Pictures,84542002.0
3497,4978,Amblin Entertainment,84542002.0
3504,10380,Universal Pictures,40766041.0
3505,10380,Amblin Entertainment,40766041.0
3506,10380,Amblimation,40766041.0
3513,11415,New World Pictures,0.0
3515,37530,New World Pictures,7800000.0
3517,37530,Sean S. Cunningham Films,7800000.0
3527,8393,CAT Films,60000000.0
3531,8393,Mimosa Films,60000000.0
3543,11937,Weintraub Entertainment Group,0.0
3549,11937,Elrina Investment,0.0
3567,21661,Dimension Films,10224116.0
3571,39930,,0.0
3574,10692,Maljack Productions,0.0
3578,805,Paramount Pictures,33395426.0
3579,805,William Castle Productions,33395426.0
3584,34584,Producers Sales Organization,20158808.0
3586,34584,Bavaria Film,20158808.0
3588,34584,Dieter Geissler Filmproduktion,20158808.0
3590,34584,Warner Bros.,20158808.0
3592,34584,Westdeutscher Rundfunk (WDR),20158808.0
3594,34584,Bavaria Studios,20158808.0
3632,34636,Bavaria Film,16283667.0
3636,34636,Dieter Geissler Filmproduktion,16283667.0
3640,34636,Cinevox Filmproduktion GmbH,16283667.0
3644,34636,Warner Bros.,16283667.0
3696,2182,Four Square Productions,0.0
3699,36647,New Line Cinema,131183530.0
3701,36647,Amen Ra Films,131183530.0
3703,36647,Imaginary Forces,131183530.0
3705,36647,Marvel Enterprises,131183530.0
3715,431,Téléfilm Canada,501818.0
3717,431,Feature Film Project,501818.0
3719,431,Cube Libre,501818.0
3721,431,Harold Greenberg Fund,501818.0
3723,431,Odeon Films,501818.0
3725,431,Ontario Film Development Corporation,501818.0
3727,431,Viacom Canada,501818.0
3757,2109,New Line Cinema,244386864.0
3761,9877,Original Film,72527595.0
3767,9877,TriStar Pictures,72527595.0
3773,9877,Phoenix Pictures,72527595.0
3779,9877,Canal+ Droits Audiovisuels,72527595.0
3809,1091,Universal Pictures,19629760.0
3811,1091,Turman-Foster Company,19629760.0
3821,4437,Metro-Goldwyn-Mayer (MGM),40400657.0
3825,11932,Universal Pictures,50671850.0
3827,11932,Midwinter Productions Inc.,50671850.0
3833,9945,Columbia Pictures,0.0
3835,9945,Largo Entertainment,0.0
3837,9945,JVC Entertainment Networks,0.0
3839,9945,Film Office,0.0
3841,9945,Spooky Tooth Productions,0.0
3843,9945,Storm King Productions,0.0
3893,4518,Channel Four Films,82150642.0
3895,4518,PolyGram Filmed Entertainment,82150642.0
3897,4518,Working Title Films,82150642.0
3905,3600,Columbia Pictures,40002112.0
3906,3600,Mandalay Entertainment,40002112.0
3907,3600,Summer Knowledge LLC,40002112.0
3914,12223,Palomar Pictures,0.0
3915,12223,Fadsin Cinema Associates,0.0
3920,14444,Paramount Pictures,100491683.0
3921,14444,Nickelodeon Movies,100491683.0
3922,14444,Klasky-Csupo,100491683.0
3926,1678,Toho Film (Eiga) Co. Ltd.,0.0
3929,39256,New World Pictures,4100000.0
3959,1680,Toho Company,0.0
3960,1680,RKO General Pictures,0.0
3965,244,RKO Radio Pictures,10000000.0
3969,10730,Paramount Pictures,90614445.0
3970,10730,Dino De Laurentiis Company,90614445.0
3973,31947,De Laurentiis Entertainment Group (DEG),4711220.0
3975,9749,Universal Pictures,59612888.0
3978,14628,Universal Pictures,35150960.0
3979,14628,Vincent Pictures,35150960.0
3984,9626,Famous Films (II),6948633.0
3986,9626,Metro-Goldwyn-Mayer (MGM),6948633.0
3988,9626,Dino De Laurentiis Company,6948633.0
4002,707,Eon Productions,152427960.0
4014,9336,Warner Bros.,146198896.0
4015,9336,The Ladd Company,146198896.0
4018,10157,Warner Bros.,55600000.0
4019,10157,The Ladd Company,55600000.0
4022,12118,Warner Bros.,43579163.0
4023,12118,Police Academy Productions,43579163.0
4026,10587,Warner Bros.,28061343.0
4028,11825,Warner Bros.,19510371.0
4030,11895,Warner Bros.,11567217.0
4032,9447,Kennedy Miller Productions,69131860.0
4037,200,Paramount Pictures,118000000.0
4041,1369,TriStar Pictures,300400432.0
4043,1369,Carolco Pictures,300400432.0
4057,1368,Orion Pictures,125212904.0
4061,1370,TriStar Pictures,189015611.0
4063,1370,Carolco Pictures,189015611.0
4077,10303,Twentieth Century Fox Film Corporation,96773200.0
4079,10303,SLM Production Group,96773200.0
4081,10303,Stone Group Pictures,96773200.0
4101,9326,Twentieth Century Fox Film Corporation,86572238.0
4107,9326,SLM Production Group,86572238.0
4113,9326,Nina Saxon Film Design,86572238.0
4119,9326,El Corazon Producciones S.A.,86572238.0
4197,10328,Twentieth Century Fox Film Corporation,85313124.0
4198,10328,SLM Production Group,85313124.0
4199,10328,Zanuck/Brown Productions,85313124.0
4206,11285,Twentieth Century Fox Film Corporation,25024919.0
4207,11285,Zanuck/Brown Productions,25024919.0
4212,1367,United Artists,200182160.0
4213,1371,United Artists,270000000.0
4214,1374,United Artists,300473716.0
4215,1375,United Artists,119946358.0
4216,1885,Columbia Pictures Corporation,90815558.0
4217,1885,Jerry Weintraub Productions,90815558.0
4218,1885,Delphi Films,90815558.0
4219,8856,Columbia Pictures Corporation,115103979.0
4220,8856,Delphi V Productions,115103979.0
4229,10495,Columbia Pictures Corporation,38956288.0
4230,10495,Weintraub International Group,38956288.0
4233,5825,Hughes Entertainment,71320000.0
4234,5825,Warner Bros.,71320000.0
4235,6917,Vista Organization,0.0
4237,6917,New Century Entertainment Corporation,0.0
4239,6917,Alliance Entertainment,0.0
4247,40729,Epic Productions,0.0
4249,40729,Vision PDG,0.0
4251,40729,Alliance Entertainment,0.0
4253,11815,Twentieth Century Fox Film Corporation,3000000.0
4259,9426,SLM Production Group,60629159.0
4262,9426,Brooksfilms,60629159.0
4271,10344,Brooksfilms,38903179.0
4283,30497,New Line Cinema,30859000.0
4284,30497,Vortex,30859000.0
4285,16337,Cannon Films,8025872.0
4286,25018,Nicolas Entertainment,5765562.0
4288,16780,Ultra Muchos Productions,185898.0
4291,9671,Paramount Pictures,328203506.0
4292,9671,Rimfire Films,328203506.0
4295,9396,Paramount Pictures,239606210.0
4299,11873,Silver Screen Partners,52293982.0
4301,11873,Touchstone Pictures,52293982.0
4303,8224,Columbia Pictures Corporation,96618699.0
4304,8224,Hofflund/Polone,96618699.0
4305,8224,Global Entertainment Productions GmbH & Company Medien KG,96618699.0
4312,8913,Paramount Pictures,57469467.0
4314,10906,Paramount Pictures,17092453.0
4315,10906,Columbus Circle Films,17092453.0
4316,25748,Corn Cobb Productions,6980986.0
4317,25748,Dimension Films,6980986.0
4318,25748,Fifth Avenue Entertainment,6980986.0
4319,25749,Park Avenue Productions,0.0
4320,25749,Trans Atlantic Entertainment,0.0
4323,10671,Universal Pictures,100489151.0
4325,10671,Ross Hunter Productions Inc.,100489151.0
4335,27932,Universal Pictures,47000000.0
4343,7227,Universal Pictures,30000000.0
4351,33518,Alligator Inc,0.0
4354,2362,Metro-Goldwyn-Mayer (MGM),0.0
4361,871,Twentieth Century Fox Film Corporation,33395426.0
4362,871,APJAC Productions,33395426.0
4369,1685,Twentieth Century Fox Film Corporation,18999718.0
4370,1685,APJAC Productions,18999718.0
4375,1705,Twentieth Century Fox Film Corporation,8844595.0
4376,1705,Apjac International,8844595.0
4379,1688,Twentieth Century Fox Film Corporation,9700000.0
4380,1688,APJAC Productions,9700000.0
4383,1687,Twentieth Century Fox Film Corporation,12348905.0
4384,1687,APJAC Productions,12348905.0
4387,29723,Universal Pictures,13015688.0
4396,31638,Warner Bros.,0.0
4399,9535,Spring Creek Productions,176885658.0
4401,9535,Warner Bros.,176885658.0
4403,9535,Tribeca Productions,176885658.0
4405,9535,Baltimore Pictures,176885658.0
4415,796,Columbia Pictures,75902208.0
4418,796,Cruel Productions,75902208.0
4421,796,Newmarket Capital Group,75902208.0
4442,7341,United Artists,17762705.0
4443,7341,Red Bank Films,17762705.0
4448,603,Village Roadshow Pictures,463517383.0
4450,603,Groucho II Film Partnership,463517383.0
4452,603,Silver Pictures,463517383.0
4454,603,Warner Bros.,463517383.0
4464,564,Universal Pictures,415885488.0
4466,564,Alphaville Films,415885488.0
4476,9460,Distant Horizons,0.0
4478,9460,Film Workshop,0.0
4480,9460,Win's Entertainment Ltd.,0.0
4482,1893,Lucasfilm,924317558.0
4485,15849,Universal Pictures,0.0
4488,18990,Hammer Film Productions,0.0
4490,29242,Universal Pictures Co. Inc.,0.0
4491,29243,Universal Pictures,0.0
4492,31498,Universal Pictures,0.0
4493,29239,Universal Pictures,0.0
4498,1924,Warner Bros.,300218018.0
4500,1924,Dovemead Films,300218018.0
4502,1924,Film Export A.G.,300218018.0
4522,8536,Warner Bros.,190458706.0
4524,8536,Dovemead Films,190458706.0
4526,8536,Film Export A.G.,190458706.0
4546,9531,Warner Bros.,75850624.0
4554,9531,Dovemead Films,75850624.0
4562,9531,Cantharus Productions,75850624.0
4666,11411,Cannon Films,19300000.0
4676,11411,Warner Bros.,19300000.0
4686,11411,London-Cannon Films,19300000.0
4696,11411,Golan-Globus Productions,19300000.0
4786,138,Universal Pictures,1012189.0
4789,30793,Universal Pictures,0.0
4791,3103,Universal Pictures,0.0
4799,3035,Universal Pictures,12000000.0
4802,3077,Universal Pictures,0.0
4804,3074,Universal Pictures,0.0
4807,3076,Universal Pictures Co. Inc.,0.0
4810,3079,Hammer Film Productions,0.0
4812,32023,Universal Pictures,0.0
4814,13666,Universal Pictures,0.0
4816,29794,Hemdale,0.0
4818,29794,Cinema '84/Greenberg Brothers Partnership,0.0
4824,36685,Twentieth Century Fox Film Corporation,112892319.0
4826,36685,Michael White Productions,112892319.0
4840,17918,DC Comics,0.0
4842,817,New Line Cinema,310940086.0
4844,817,Eric's Boy,310940086.0
4858,37135,Walt Disney Pictures,448000000.0
4862,2105,Universal Pictures,235483004.0
4863,2105,Summit Entertainment,235483004.0
4864,2105,Newmarket Capital Group,235483004.0
4865,2105,Zide-Perry Productions,235483004.0
4870,10239,Les Films du Losange,0.0
4871,10239,Rhône-Alpes Cinéma,0.0
4872,10239,La Sept Cinéma,0.0
4876,10208,Columbia Pictures,16290976.0
4877,10208,"Jim Henson Company, The",16290976.0
4884,2667,Artisan Entertainment,248000000.0
4885,2667,Haxan Films,248000000.0
4888,9825,Fox 2000 Pictures,56870414.0
4889,9825,Phoenix Pictures,56870414.0
4890,9825,Rocking Chair Productions,56870414.0
4903,620,Columbia Pictures Corporation,295212467.0
4904,620,Delphi Films,295212467.0
4905,620,Black Rhino Productions,295212467.0
4909,2978,Columbia Pictures Corporation,215394738.0
4911,332,Walt Disney Pictures,0.0
4915,332,Caravan Pictures,0.0
4919,332,DiC Entertainment,0.0
4959,147,Les Films du Carrosse,0.0
4961,147,Sédif Productions,0.0
4963,147,The Criterion Collection,0.0
4965,9710,Golan-Globus,0.0
4968,10766,Twentieth Century Fox Film Corporation,26518355.0
4969,10766,Mace Neufeld Productions,26518355.0
4976,10768,Twentieth Century Fox Film Corporation,20471382.0
4982,813,Paramount Pictures,83453539.0
4983,2665,Paramount Pictures,27150534.0
4984,11418,Warner Bros.,49364621.0
4987,11153,Warner Bros.,61399552.0
4990,11077,Imagine Entertainment,0.0
4992,11077,Universal Pictures,0.0
4994,28597,Imagine Entertainment,0.0
4997,28597,Universal Pictures,0.0
5000,850,Metro-Goldwyn-Mayer (MGM),19294144.0
5002,850,Christmas Tree Films,19294144.0
5008,10366,TriStar Pictures,10667893.0
5009,10366,Baumgarten-Prophet Entertainment,10667893.0
5012,9349,Centropolis Entertainment,0.0
5013,9349,TriStar Pictures,0.0
5014,9349,StudioCanal,0.0
5015,9349,IndieProd Company Productions,0.0
5016,9349,Carolco Pictures,0.0
5032,11037,TriStar Pictures,0.0
5044,11955,TriStar Pictures,0.0
5046,11955,Carolco Pictures,0.0
5060,2038,Seven Arts Pictures,0.0
5062,2038,Carolco Pictures,0.0
5068,28737,,0.0
5070,91893,Decla-Bioscop AG,0.0
5071,91893,Decla-Film-Gesellschaft Holz & Co.,0.0
5072,11601,Artisan Entertainment,21133087.0
5075,11797,Columbia Pictures,24922237.0
5076,11797,Delphi IV Productions,24922237.0
5077,11797,Vistar Films,24922237.0
5078,18086,Vista Organization,2983784.0
5080,10975,Golden Harvest Company,0.0
5084,10974,Jadran Film,0.0
5086,10974,Golden Harvest Company,0.0
5088,10974,Golden Way Films Ltd.,0.0
5102,9638,AVCO Embassy Pictures,11988469.0
5103,9638,New Breed Productions,11988469.0
5106,10576,Universal Pictures,34725000.0
5107,10576,Oak,34725000.0
5112,12662,Universal Pictures,14481606.0
5114,11230,Seasonal Film Corporation,0.0
5116,1654,Metro-Goldwyn-Mayer (MGM),45300000.0
5126,1654,Seven Arts Pictures,45300000.0
5136,1654,MKH,45300000.0
5206,658,United Artists,124881062.0
5212,658,Eon Productions,124881062.0
5218,658,Danjaq,124881062.0
5260,657,United Artists,78898765.0
5264,657,Eon Productions,78898765.0
5268,657,Danjaq,78898765.0
5296,646,United Artists,59600000.0
5298,646,Eon Productions,59600000.0
5308,5689,Columbia Pictures Corporation,58853106.0
5311,391,United Artists,14500000.0
5317,391,Constantin Film Produktion,14500000.0
5323,391,Jolly Film,14500000.0
5329,391,Ocean Films,14500000.0
5335,772,Twentieth Century Fox Film Corporation,358991681.0
5337,772,Hughes Entertainment,358991681.0
5351,65448,,0.0
5353,65452,,0.0
5355,29064,Code Productions,2400000.0
5359,10496,Destination Films,10.0
5361,16162,Universal Pictures,34573780.0
5362,16162,40 Acres & A Mule Filmworks,34573780.0
5365,15247,The Rank Organisation,0.0
5367,15247,Lowndes Productions Limited,0.0
5369,15247,Steven S.A.,0.0
5371,29251,Monterey Films,0.0
5372,29251,Bruce Brown Films,0.0
5373,5548,Orion Pictures,53000000.0
5376,5549,Orion Pictures,45681173.0
5381,699,United Artists,195312802.0
5387,699,Eon Productions,195312802.0
5417,709,Eon Productions,156167015.0
5429,253,United Artists,161777836.0
5431,253,Eon Productions,161777836.0
5433,253,Danjaq,161777836.0
5447,660,Eon Productions,141195658.0
5455,660,Metro-Goldwyn-Mayer (MGM),141195658.0
5495,11377,Dark Castle Entertainment,40846082.0
5496,11377,Warner Bros.,40846082.0
5501,18111,Wild Street Pictures,0.0
5504,16281,Warner Bros.,21028755.0
5506,16281,Creepshow Films Inc.,21028755.0
5508,16281,Laurel Entertainment Inc.,21028755.0
5522,16288,New World Pictures,14000000.0
5523,16288,Laurel Entertainment Inc.,14000000.0
5524,1694,Empire Pictures,2023414.0
5530,24831,New World Pictures,0.0
5531,37853,Warner Bros.,0.0
5535,14035,Canadian Film Development Corporation (CFDC),0.0
5536,14035,Famous Players,0.0
5537,40771,TriStar Pictures,0.0
5538,40771,Space Productions,0.0
5539,40772,Cinépix,0.0
5540,40772,Dalco,0.0
5541,40773,,0.0
5542,10228,TV Tokyo,163644662.0
5544,10228,4 Kids Entertainment,163644662.0
5546,10228,Shogakukan Production,163644662.0
5548,10228,Media Factory,163644662.0
5550,10228,Nintendo,163644662.0
5552,10228,Creatures,163644662.0
5554,10228,Tomy,163644662.0
5556,10228,Oriental Light and Magic (OLM),163644662.0
5558,10228,GAME FREAK,163644662.0
5560,10228,Pikachu Project '98,163644662.0
5562,10228,JR Kikaku,163644662.0
5564,11663,Beacon Communications,0.0
5573,11663,Beacon Pictures,0.0
5582,11663,First Film Company,0.0
5591,11663,Dirty Hands Productions,0.0
5672,9264,New Line Cinema,0.0
5673,18222,New Line Cinema,0.0
5674,18222,CineTel Pictures,0.0
5675,18222,MG Entertainment,0.0
5679,20565,,0.0
5681,36643,Eon Productions,361832400.0
5685,36643,Metro-Goldwyn-Mayer (MGM),361832400.0
5705,863,Pixar Animation Studios,497366869.0
5708,32669,Paramount Pictures,10000000.0
5711,10402,Happy Madison Productions,65535067.0
5712,10402,Quinta Communications,65535067.0
5713,10402,Touchstone Pictures,65535067.0
5714,25188,Columbia Pictures Corporation,29133000.0
5715,25188,BBS Productions,29133000.0
5716,15515,Columbia Pictures Corporation,0.0
5717,15515,Morningside Productions,0.0
5724,10137,Columbia Pictures Corporation,300135367.0
5726,10137,Global Medien KG,300135367.0
5728,10137,Franklin/Waterman Productions,300135367.0
5748,49948,Walt Disney Pictures,90874570.0
5751,10471,New Line Cinema,59827328.0
5752,14919,DC Comics,5617391.0
5754,14919,Warner Bros.,5617391.0
5768,2005,Touchstone Pictures,231605150.0
5770,6279,Touchstone Pictures,57319029.0
5772,8872,Paramount Pictures,121697323.0
5776,8873,Paramount Pictures,47965000.0
5780,9869,Paramount Pictures,178051587.0
5781,9869,Mace Neufeld Productions,178051587.0
5788,9367,Columbia Pictures,2040920.0
5794,16562,Metro-Goldwyn-Mayer (MGM),25105517.0
5797,16562,Interscope Communications,25105517.0
5812,4234,Konrad Pictures,161834276.0
5813,4234,Craven-Maddalena Films,161834276.0
5814,4234,Dimension Films,161834276.0
5818,9605,Columbia Pictures,48017402.0
5820,8374,Franchise Pictures,30471.0
5824,8374,Brood Syndicate,30471.0
5828,8374,B.D.S. Productions Inc.,30471.0
5856,25934,Columbia British Productions,0.0
5857,2787,Interscope Communications,53187659.0
5860,2069,Franchise Pictures,106371651.0
5866,2069,Warner Bros.,106371651.0
5872,2069,Morgan Creek Productions,106371651.0
5878,2069,Nine Yards Productions,106371651.0
5884,2069,Rational Packaging Company,106371651.0
5890,2069,Lansdown Films,106371651.0
5932,10839,ITC Entertainment,0.0
5940,10839,Terra-Filmkunst,0.0
5948,10839,EMI Films,0.0
5956,10839,Rapid Film,0.0
6060,838,Lucasfilm,140000000.0
6061,838,Universal Pictures,140000000.0
6062,838,The Coppola Company,140000000.0
6066,11176,Incorporated Television Company,76657000.0
6067,11176,Henson Associates (HA),76657000.0
6072,11899,TriStar Pictures,0.0
6074,11899,"Jim Henson Company, The",0.0
6076,11899,Delphi II Productions,0.0
6090,9532,New Line Cinema,53302314.0
6092,9532,Zide-Perry Productions,53302314.0
